Order_ID,Order_Date,Customer_ID,Product_ID,Quantity,Unit_Price,Discount,Shipping_Cost,Revenue,Total_Cost,Profit,Region,City,Year,Month_Number,Month_Name,Quarter
ORD-00884,2025-01-25,CUST-0053,PROD-413,3,8995,0.0,499,26985.0,16191,10295.0,South,Coimbatore,2025,1,January,Q1
ORD-00844,2025-01-25,CUST-0005,PROD-306,1,89999,0.15,299,76499.15,53999,22201.15,West,Ahmedabad,2025,1,January,Q1
ORD-01911,2025-01-25,CUST-0095,PROD-202,1,74999,0.12,499,65999.12,44999,20501.12,South,Kochi,2025,1,January,Q1
ORD-00200,2025-01-26,CUST-0149,PROD-110,1,52000,0.12,199,45760.0,31200,14361.0,West,Mumbai,2025,1,January,Q1
ORD-00035,2025-01-26,CUST-0029,PROD-211,1,24999,0.12,99,21999.12,14999,6901.12,South,Coimbatore,2025,1,January,Q1
ORD-00947,2025-01-26,CUST-0072,PROD-104,1,32000,0.0,149,32000.0,19200,12651.0,West,Indore,2025,1,January,Q1
ORD-01148,2025-01-27,CUST-0079,PROD-409,1,4999,0.15,299,4249.15,2499,1451.15,South,Coimbatore,2025,1,January,Q1
ORD-00524,2025-01-27,CUST-0167,PROD-205,1,54999,0.15,0,46749.15,32999,13750.15,North,Delhi,2025,1,January,Q1
ORD-00653,2025-01-28,CUST-0159,PROD-104,1,32000,0.05,149,30400.0,19200,11051.0,East,Kolkata,2025,1,January,Q1
ORD-00009,2025-01-28,CUST-0140,PROD-106,1,48000,0.0,199,48000.0,28800,19001.0,South,Chennai,2025,1,January,Q1
ORD-01693,2025-01-28,CUST-0005,PROD-509,1,38000,0.12,249,33440.0,20900,12291.0,West,Ahmedabad,2025,1,January,Q1
ORD-01786,2025-01-28,CUST-0030,PROD-304,2,135000,0.05,299,256500.0,162000,94201.0,West,Pune,2025,1,January,Q1
ORD-00788,2025-01-28,CUST-0043,PROD-201,2,79999,0.12,249,140798.24,95998,44551.24,South,Coimbatore,2025,1,January,Q1
ORD-01099,2025-01-28,CUST-0036,PROD-509,1,38000,0.05,499,36100.0,20900,14701.0,South,Kochi,2025,1,January,Q1
ORD-01899,2025-01-29,CUST-0006,PROD-206,1,59999,0.05,299,56999.05,35999,20701.05,South,Chennai,2025,1,January,Q1
ORD-01857,2025-01-29,CUST-0171,PROD-403,4,1999,0.05,99,7596.2,3996,3501.2,South,Chennai,2025,1,January,Q1
ORD-00922,2025-01-29,CUST-0116,PROD-202,1,74999,0.05,249,71249.05,44999,26001.05,North,Lucknow,2025,1,January,Q1
ORD-01860,2025-01-29,CUST-0141,PROD-107,2,120000,0.05,99,228000.0,144000,83901.0,West,Mumbai,2025,1,January,Q1
ORD-00614,2025-01-29,CUST-0002,PROD-206,1,59999,0.15,499,50999.15,35999,14501.15,South,Bangalore,2025,1,January,Q1
ORD-01767,2025-01-30,CUST-0159,PROD-307,1,72000,0.0,149,72000.0,43200,28651.0,East,Kolkata,2025,1,January,Q1
ORD-00018,2025-01-30,CUST-0058,PROD-406,1,4499,0.05,149,4274.05,2249,1876.05,East,Bhubaneswar,2025,1,January,Q1
ORD-01299,2025-01-30,CUST-0099,PROD-509,1,38000,0.08,149,34960.0,20900,13911.0,North,Lucknow,2025,1,January,Q1
ORD-00691,2025-01-30,CUST-0149,PROD-411,1,12995,0.08,0,11955.4,7797,4158.4,West,Mumbai,2025,1,January,Q1
ORD-00386,2025-01-30,CUST-0067,PROD-102,1,78000,0.15,299,66300.0,46800,19201.0,North,Jaipur,2025,1,January,Q1
ORD-00044,2025-01-30,CUST-0146,PROD-107,2,120000,0.1,99,216000.0,144000,71901.0,North,Lucknow,2025,1,January,Q1
ORD-00487,2025-01-30,CUST-0121,PROD-103,1,95000,0.12,99,83600.0,57000,26501.0,North,Chandigarh,2025,1,January,Q1
ORD-01009,2025-01-31,CUST-0134,PROD-306,1,89999,0.0,99,89999.0,53999,35901.0,South,Kochi,2025,1,January,Q1
ORD-01233,2025-01-31,CUST-0029,PROD-111,1,38000,0.15,299,32300.0,22800,9201.0,South,Coimbatore,2025,1,January,Q1
ORD-00652,2025-01-31,CUST-0104,PROD-208,1,134999,0.1,249,121499.1,80999,40251.1,South,Hyderabad,2025,1,January,Q1
ORD-01506,2025-02-01,CUST-0124,PROD-415,2,4495,0.12,0,7911.2,5394,2517.2,West,Mumbai,2025,2,February,Q1
ORD-01817,2025-02-02,CUST-0076,PROD-406,1,4499,0.05,0,4274.05,2249,2025.05,West,Pune,2025,2,February,Q1
ORD-01379,2025-02-02,CUST-0052,PROD-211,1,24999,0.0,249,24999.0,14999,9751.0,West,Mumbai,2025,2,February,Q1
ORD-01982,2025-02-02,CUST-0131,PROD-207,1,84999,0.12,199,74799.12,50999,23601.12,West,Nagpur,2025,2,February,Q1
ORD-00857,2025-02-03,CUST-0190,PROD-103,1,95000,0.05,299,90250.0,57000,32951.0,West,Nagpur,2025,2,February,Q1
ORD-00709,2025-02-04,CUST-0146,PROD-508,1,28999,0.08,299,26679.08,15949,10431.08,North,Lucknow,2025,2,February,Q1
ORD-01931,2025-02-04,CUST-0079,PROD-403,1,1999,0.08,149,1839.08,999,691.08,South,Coimbatore,2025,2,February,Q1
ORD-01930,2025-02-05,CUST-0126,PROD-405,1,2299,0.15,149,1954.15,1149,656.15,East,Patna,2025,2,February,Q1
ORD-00292,2025-02-06,CUST-0077,PROD-502,1,3499,0.05,249,3324.05,1924,1151.05,West,Mumbai,2025,2,February,Q1
ORD-01173,2025-02-06,CUST-0061,PROD-303,1,145000,0.15,0,123250.0,87000,36250.0,West,Mumbai,2025,2,February,Q1
ORD-00139,2025-02-06,CUST-0028,PROD-503,5,2999,0.08,249,13795.4,8245,5301.4,North,Chandigarh,2025,2,February,Q1
ORD-00645,2025-02-06,CUST-0107,PROD-108,1,85000,0.05,299,80750.0,51000,29451.0,West,Ahmedabad,2025,2,February,Q1
ORD-01657,2025-02-06,CUST-0196,PROD-301,1,114900,0.0,249,114900.0,68940,45711.0,South,Kochi,2025,2,February,Q1
ORD-01814,2025-02-08,CUST-0008,PROD-303,2,145000,0.0,99,290000.0,174000,115901.0,East,Bhubaneswar,2025,2,February,Q1
ORD-00956,2025-02-08,CUST-0190,PROD-111,1,38000,0.05,249,36100.0,22800,13051.0,West,Nagpur,2025,2,February,Q1
ORD-00707,2025-02-08,CUST-0189,PROD-301,1,114900,0.0,199,114900.0,68940,45761.0,West,Surat,2025,2,February,Q1
ORD-00527,2025-02-09,CUST-0027,PROD-109,1,42000,0.1,299,37800.0,25200,12301.0,North,Jaipur,2025,2,February,Q1
ORD-01053,2025-02-09,CUST-0153,PROD-308,1,125000,0.0,499,125000.0,75000,49501.0,West,Indore,2025,2,February,Q1
ORD-00170,2025-02-10,CUST-0044,PROD-111,1,38000,0.05,299,36100.0,22800,13001.0,North,Jaipur,2025,2,February,Q1
ORD-00855,2025-02-10,CUST-0098,PROD-104,1,32000,0.0,0,32000.0,19200,12800.0,East,Patna,2025,2,February,Q1
ORD-00932,2025-02-10,CUST-0037,PROD-505,1,1299,0.0,149,1299.0,714,436.0,West,Pune,2025,2,February,Q1
ORD-00654,2025-02-11,CUST-0016,PROD-112,2,44000,0.08,199,80960.0,52800,27961.0,West,Indore,2025,2,February,Q1
ORD-01468,2025-02-11,CUST-0164,PROD-207,1,84999,0.12,299,74799.12,50999,23501.12,West,Pune,2025,2,February,Q1
ORD-00504,2025-02-11,CUST-0003,PROD-305,1,155000,0.08,0,142600.0,93000,49600.0,West,Indore,2025,2,February,Q1
ORD-00954,2025-02-12,CUST-0146,PROD-409,2,4999,0.05,499,9498.1,4998,4001.1,North,Lucknow,2025,2,February,Q1
ORD-00795,2025-02-13,CUST-0002,PROD-101,1,55000,0.12,199,48400.0,33000,15201.0,South,Bangalore,2025,2,February,Q1
ORD-00940,2025-02-13,CUST-0107,PROD-110,1,52000,0.05,299,49400.0,31200,17901.0,West,Ahmedabad,2025,2,February,Q1
ORD-01455,2025-02-14,CUST-0116,PROD-414,2,5995,0.08,99,11030.8,7194,3737.8,North,Lucknow,2025,2,February,Q1
ORD-00129,2025-02-14,CUST-0127,PROD-107,1,120000,0.05,149,114000.0,72000,41851.0,South,Coimbatore,2025,2,February,Q1
ORD-00830,2025-02-14,CUST-0057,PROD-202,1,74999,0.05,249,71249.05,44999,26001.05,North,Delhi,2025,2,February,Q1
ORD-00299,2025-02-14,CUST-0198,PROD-503,2,2999,0.12,249,5278.24,3298,1731.24,West,Nagpur,2025,2,February,Q1
ORD-01891,2025-02-15,CUST-0104,PROD-412,3,15995,0.05,0,45585.75,28791,16794.75,South,Hyderabad,2025,2,February,Q1
ORD-01578,2025-02-15,CUST-0150,PROD-203,2,64999,0.08,299,119598.16,77998,41301.16,West,Pune,2025,2,February,Q1
ORD-00926,2025-02-15,CUST-0101,PROD-306,1,89999,0.05,249,85499.05,53999,31251.05,North,Lucknow,2025,2,February,Q1
ORD-01502,2025-02-16,CUST-0170,PROD-111,1,38000,0.05,0,36100.0,22800,13300.0,West,Indore,2025,2,February,Q1
ORD-00588,2025-02-17,CUST-0150,PROD-506,1,45000,0.05,299,42750.0,24750,17701.0,West,Pune,2025,2,February,Q1
ORD-01111,2025-02-17,CUST-0083,PROD-210,2,39999,0.08,0,73598.16,47998,25600.16,West,Surat,2025,2,February,Q1
ORD-01524,2025-02-18,CUST-0011,PROD-210,2,39999,0.15,149,67998.3,47998,19851.3,South,Hyderabad,2025,2,February,Q1
ORD-00315,2025-02-18,CUST-0055,PROD-107,1,120000,0.05,299,114000.0,72000,41701.0,West,Ahmedabad,2025,2,February,Q1
ORD-01365,2025-02-18,CUST-0127,PROD-506,5,45000,0.08,99,207000.0,123750,83151.0,South,Coimbatore,2025,2,February,Q1
ORD-01854,2025-02-18,CUST-0156,PROD-204,2,89999,0.12,299,158398.24,107998,50101.24,South,Chennai,2025,2,February,Q1
ORD-01413,2025-02-19,CUST-0029,PROD-108,1,85000,0.05,99,80750.0,51000,29651.0,South,Coimbatore,2025,2,February,Q1
ORD-01753,2025-02-19,CUST-0093,PROD-212,2,34999,0.0,199,69998.0,41998,27801.0,West,Ahmedabad,2025,2,February,Q1
ORD-00702,2025-02-21,CUST-0049,PROD-411,1,12995,0.12,199,11435.6,7797,3439.6,East,Kolkata,2025,2,February,Q1
ORD-00296,2025-02-22,CUST-0098,PROD-108,1,85000,0.05,299,80750.0,51000,29451.0,East,Patna,2025,2,February,Q1
ORD-01878,2025-02-22,CUST-0007,PROD-202,1,74999,0.0,499,74999.0,44999,29501.0,South,Coimbatore,2025,2,February,Q1
ORD-01607,2025-02-22,CUST-0145,PROD-401,1,2499,0.1,249,2249.1,1249,751.1,North,Lucknow,2025,2,February,Q1
ORD-00573,2025-02-23,CUST-0096,PROD-308,2,125000,0.15,99,212500.0,150000,62401.0,East,Patna,2025,2,February,Q1
ORD-01029,2025-02-23,CUST-0044,PROD-410,2,2799,0.0,99,5598.0,2798,2701.0,North,Jaipur,2025,2,February,Q1
ORD-00097,2025-02-23,CUST-0068,PROD-203,2,64999,0.0,99,129998.0,77998,51901.0,North,Jaipur,2025,2,February,Q1
ORD-00602,2025-02-23,CUST-0001,PROD-110,1,52000,0.0,249,52000.0,31200,20551.0,West,Ahmedabad,2025,2,February,Q1
ORD-01448,2025-02-24,CUST-0051,PROD-504,3,5499,0.1,199,14847.3,9072,5576.3,South,Coimbatore,2025,2,February,Q1
ORD-00870,2025-02-25,CUST-0042,PROD-101,1,55000,0.12,199,48400.0,33000,15201.0,North,Chandigarh,2025,2,February,Q1
ORD-01868,2025-02-25,CUST-0010,PROD-305,1,155000,0.0,0,155000.0,93000,62000.0,South,Hyderabad,2025,2,February,Q1
ORD-01790,2025-02-25,CUST-0160,PROD-106,2,48000,0.0,149,96000.0,57600,38251.0,North,Jaipur,2025,2,February,Q1
ORD-00221,2025-02-26,CUST-0026,PROD-510,2,52900,0.05,199,100510.0,58190,42121.0,North,Jaipur,2025,2,February,Q1
ORD-01230,2025-02-26,CUST-0095,PROD-111,1,38000,0.12,99,33440.0,22800,10541.0,South,Kochi,2025,2,February,Q1
ORD-01440,2025-02-26,CUST-0142,PROD-414,4,5995,0.1,299,21582.0,14388,6895.0,East,Kolkata,2025,2,February,Q1
ORD-00488,2025-02-27,CUST-0012,PROD-302,1,165000,0.12,149,145200.0,99000,46051.0,North,Jaipur,2025,2,February,Q1
ORD-01065,2025-02-27,CUST-0094,PROD-106,1,48000,0.05,149,45600.0,28800,16651.0,North,Jaipur,2025,2,February,Q1
ORD-01058,2025-02-27,CUST-0144,PROD-202,2,74999,0.0,499,149998.0,89998,59501.0,West,Surat,2025,2,February,Q1
ORD-01894,2025-02-27,CUST-0001,PROD-405,2,2299,0.0,299,4598.0,2298,2001.0,West,Ahmedabad,2025,2,February,Q1
ORD-00353,2025-02-28,CUST-0136,PROD-108,1,85000,0.0,299,85000.0,51000,33701.0,West,Surat,2025,2,February,Q1
ORD-01566,2025-03-01,CUST-0116,PROD-102,1,78000,0.0,99,78000.0,46800,31101.0,North,Lucknow,2025,3,March,Q1
ORD-01207,2025-03-01,CUST-0007,PROD-212,1,34999,0.1,249,31499.1,20999,10251.1,South,Coimbatore,2025,3,March,Q1
ORD-01550,2025-03-01,CUST-0018,PROD-302,2,165000,0.15,149,280500.0,198000,82351.0,West,Ahmedabad,2025,3,March,Q1
ORD-01302,2025-03-01,CUST-0003,PROD-206,2,59999,0.08,99,110398.16,71998,38301.16,West,Indore,2025,3,March,Q1
ORD-00671,2025-03-02,CUST-0026,PROD-301,2,114900,0.1,249,206820.0,137880,68691.0,North,Jaipur,2025,3,March,Q1
ORD-01873,2025-03-02,CUST-0193,PROD-510,1,52900,0.12,99,46552.0,29095,17358.0,West,Nagpur,2025,3,March,Q1
ORD-01313,2025-03-03,CUST-0055,PROD-301,1,114900,0.05,0,109155.0,68940,40215.0,West,Ahmedabad,2025,3,March,Q1
ORD-00169,2025-03-03,CUST-0188,PROD-301,1,114900,0.05,0,109155.0,68940,40215.0,South,Hyderabad,2025,3,March,Q1
ORD-00147,2025-03-04,CUST-0127,PROD-205,1,54999,0.05,199,52249.05,32999,19051.05,South,Coimbatore,2025,3,March,Q1
ORD-01443,2025-03-06,CUST-0122,PROD-506,2,45000,0.1,199,81000.0,49500,31301.0,South,Kochi,2025,3,March,Q1
ORD-00615,2025-03-07,CUST-0105,PROD-104,1,32000,0.05,0,30400.0,19200,11200.0,South,Coimbatore,2025,3,March,Q1
ORD-00835,2025-03-07,CUST-0191,PROD-201,1,79999,0.1,499,71999.1,47999,23501.1,North,Jaipur,2025,3,March,Q1
ORD-01570,2025-03-07,CUST-0128,PROD-212,2,34999,0.05,499,66498.1,41998,24001.1,West,Surat,2025,3,March,Q1
ORD-01588,2025-03-08,CUST-0052,PROD-108,2,85000,0.0,299,170000.0,102000,67701.0,West,Mumbai,2025,3,March,Q1
ORD-01441,2025-03-08,CUST-0090,PROD-302,1,165000,0.0,499,165000.0,99000,65501.0,South,Chennai,2025,3,March,Q1
ORD-01507,2025-03-08,CUST-0116,PROD-408,3,3799,0.05,199,10827.15,5697,4931.15,North,Lucknow,2025,3,March,Q1
ORD-00372,2025-03-08,CUST-0185,PROD-403,2,1999,0.15,0,3398.3,1998,1400.3,East,Kolkata,2025,3,March,Q1
ORD-01469,2025-03-09,CUST-0107,PROD-307,1,72000,0.08,0,66240.0,43200,23040.0,West,Ahmedabad,2025,3,March,Q1
ORD-01866,2025-03-09,CUST-0062,PROD-210,1,39999,0.12,149,35199.12,23999,11051.12,North,Chandigarh,2025,3,March,Q1
ORD-01124,2025-03-10,CUST-0066,PROD-207,1,84999,0.15,499,72249.15,50999,20751.15,East,Patna,2025,3,March,Q1
ORD-01303,2025-03-10,CUST-0115,PROD-108,1,85000,0.12,99,74800.0,51000,23701.0,West,Ahmedabad,2025,3,March,Q1
ORD-00072,2025-03-10,CUST-0111,PROD-405,1,2299,0.05,249,2184.05,1149,786.05,West,Pune,2025,3,March,Q1
ORD-01998,2025-03-11,CUST-0017,PROD-101,1,55000,0.1,99,49500.0,33000,16401.0,South,Hyderabad,2025,3,March,Q1
ORD-01597,2025-03-11,CUST-0067,PROD-405,3,2299,0.0,0,6897.0,3447,3450.0,North,Jaipur,2025,3,March,Q1
ORD-01514,2025-03-11,CUST-0097,PROD-207,1,84999,0.15,299,72249.15,50999,20951.15,West,Ahmedabad,2025,3,March,Q1
ORD-01085,2025-03-12,CUST-0072,PROD-502,1,3499,0.15,249,2974.15,1924,801.15,West,Indore,2025,3,March,Q1
ORD-01254,2025-03-12,CUST-0069,PROD-204,2,89999,0.05,499,170998.1,107998,62501.1,East,Patna,2025,3,March,Q1
ORD-00501,2025-03-13,CUST-0039,PROD-302,1,165000,0.15,99,140250.0,99000,41151.0,South,Bangalore,2025,3,March,Q1
ORD-00177,2025-03-13,CUST-0115,PROD-303,1,145000,0.0,199,145000.0,87000,57801.0,West,Ahmedabad,2025,3,March,Q1
ORD-01037,2025-03-13,CUST-0040,PROD-207,2,84999,0.0,149,169998.0,101998,67851.0,West,Mumbai,2025,3,March,Q1
ORD-01355,2025-03-14,CUST-0096,PROD-112,1,44000,0.0,499,44000.0,26400,17101.0,East,Patna,2025,3,March,Q1
ORD-00380,2025-03-15,CUST-0119,PROD-505,1,1299,0.05,99,1234.05,714,421.05,West,Mumbai,2025,3,March,Q1
ORD-00359,2025-03-15,CUST-0137,PROD-301,1,114900,0.15,149,97665.0,68940,28576.0,East,Kolkata,2025,3,March,Q1
ORD-00055,2025-03-15,CUST-0081,PROD-211,1,24999,0.1,99,22499.1,14999,7401.1,East,Kolkata,2025,3,March,Q1
ORD-00579,2025-03-15,CUST-0116,PROD-110,2,52000,0.12,0,91520.0,62400,29120.0,North,Lucknow,2025,3,March,Q1
ORD-00404,2025-03-15,CUST-0016,PROD-102,1,78000,0.0,149,78000.0,46800,31051.0,West,Indore,2025,3,March,Q1
ORD-01571,2025-03-15,CUST-0070,PROD-414,2,5995,0.12,199,10551.2,7194,3158.2,West,Nagpur,2025,3,March,Q1
ORD-00304,2025-03-16,CUST-0151,PROD-112,1,44000,0.0,149,44000.0,26400,17451.0,West,Surat,2025,3,March,Q1
ORD-01337,2025-03-17,CUST-0040,PROD-411,1,12995,0.0,0,12995.0,7797,5198.0,West,Mumbai,2025,3,March,Q1
ORD-01652,2025-03-18,CUST-0006,PROD-106,1,48000,0.1,299,43200.0,28800,14101.0,South,Chennai,2025,3,March,Q1
ORD-00833,2025-03-18,CUST-0068,PROD-410,4,2799,0.05,99,10636.2,5596,4941.2,North,Jaipur,2025,3,March,Q1
ORD-01776,2025-03-18,CUST-0116,PROD-302,1,165000,0.15,99,140250.0,99000,41151.0,North,Lucknow,2025,3,March,Q1
ORD-00951,2025-03-18,CUST-0022,PROD-110,1,52000,0.12,99,45760.0,31200,14461.0,North,Lucknow,2025,3,March,Q1
ORD-00100,2025-03-19,CUST-0063,PROD-108,1,85000,0.0,499,85000.0,51000,33501.0,North,Chandigarh,2025,3,March,Q1
ORD-01949,2025-03-20,CUST-0174,PROD-415,1,4495,0.05,0,4270.25,2697,1573.25,East,Kolkata,2025,3,March,Q1
ORD-00496,2025-03-20,CUST-0028,PROD-208,1,134999,0.0,149,134999.0,80999,53851.0,North,Chandigarh,2025,3,March,Q1
ORD-00076,2025-03-21,CUST-0197,PROD-212,1,34999,0.0,0,34999.0,20999,14000.0,South,Hyderabad,2025,3,March,Q1
ORD-00786,2025-03-21,CUST-0033,PROD-208,1,134999,0.08,99,124199.08,80999,43101.08,West,Ahmedabad,2025,3,March,Q1
ORD-01905,2025-03-21,CUST-0126,PROD-402,5,2999,0.0,99,14995.0,7495,7401.0,East,Patna,2025,3,March,Q1
ORD-01153,2025-03-21,CUST-0181,PROD-212,1,34999,0.15,199,29749.15,20999,8551.15,North,Lucknow,2025,3,March,Q1
ORD-01410,2025-03-21,CUST-0134,PROD-308,1,125000,0.0,299,125000.0,75000,49701.0,South,Kochi,2025,3,March,Q1
ORD-01858,2025-03-22,CUST-0199,PROD-402,5,2999,0.1,249,13495.5,7495,5751.5,North,Jaipur,2025,3,March,Q1
ORD-01701,2025-03-22,CUST-0060,PROD-402,2,2999,0.1,149,5398.2,2998,2251.2,North,Chandigarh,2025,3,March,Q1
ORD-01232,2025-03-22,CUST-0015,PROD-104,1,32000,0.15,99,27200.0,19200,7901.0,South,Coimbatore,2025,3,March,Q1
ORD-01316,2025-03-22,CUST-0170,PROD-504,4,5499,0.15,299,18696.6,12096,6301.6,West,Indore,2025,3,March,Q1
ORD-01181,2025-03-22,CUST-0170,PROD-102,1,78000,0.0,249,78000.0,46800,30951.0,West,Indore,2025,3,March,Q1
ORD-01628,2025-03-23,CUST-0148,PROD-406,1,4499,0.0,499,4499.0,2249,1751.0,North,Lucknow,2025,3,March,Q1
ORD-00041,2025-03-23,CUST-0063,PROD-307,1,72000,0.05,499,68400.0,43200,24701.0,North,Chandigarh,2025,3,March,Q1
ORD-00079,2025-03-24,CUST-0180,PROD-207,1,84999,0.0,99,84999.0,50999,33901.0,South,Coimbatore,2025,3,March,Q1
ORD-00030,2025-03-24,CUST-0119,PROD-301,1,114900,0.1,299,103410.0,68940,34171.0,West,Mumbai,2025,3,March,Q1
ORD-01759,2025-03-25,CUST-0012,PROD-308,1,125000,0.0,149,125000.0,75000,49851.0,North,Jaipur,2025,3,March,Q1
ORD-00900,2025-03-25,CUST-0055,PROD-109,1,42000,0.0,299,42000.0,25200,16501.0,West,Ahmedabad,2025,3,March,Q1
ORD-00376,2025-03-26,CUST-0149,PROD-504,1,5499,0.05,299,5224.05,3024,1901.05,West,Mumbai,2025,3,March,Q1
ORD-01716,2025-03-26,CUST-0019,PROD-209,1,29999,0.1,0,26999.1,17999,9000.1,North,Lucknow,2025,3,March,Q1
ORD-00114,2025-03-26,CUST-0008,PROD-109,1,42000,0.15,99,35700.0,25200,10401.0,East,Bhubaneswar,2025,3,March,Q1
ORD-00069,2025-03-26,CUST-0122,PROD-105,1,22000,0.12,149,19360.0,13200,6011.0,South,Kochi,2025,3,March,Q1
ORD-01172,2025-03-27,CUST-0096,PROD-509,1,38000,0.05,249,36100.0,20900,14951.0,East,Patna,2025,3,March,Q1
ORD-01486,2025-03-28,CUST-0143,PROD-105,1,22000,0.15,199,18700.0,13200,5301.0,South,Hyderabad,2025,3,March,Q1
ORD-00804,2025-03-29,CUST-0034,PROD-103,2,95000,0.15,499,161500.0,114000,47001.0,South,Coimbatore,2025,3,March,Q1
ORD-01573,2025-03-29,CUST-0115,PROD-301,1,114900,0.0,299,114900.0,68940,45661.0,West,Ahmedabad,2025,3,March,Q1
ORD-00993,2025-03-29,CUST-0020,PROD-102,1,78000,0.08,99,71760.0,46800,24861.0,South,Hyderabad,2025,3,March,Q1
ORD-01741,2025-03-31,CUST-0073,PROD-106,1,48000,0.05,249,45600.0,28800,16551.0,West,Surat,2025,3,March,Q1
ORD-00275,2025-03-31,CUST-0197,PROD-105,1,22000,0.08,0,20240.0,13200,7040.0,South,Hyderabad,2025,3,March,Q1
ORD-00861,2025-03-31,CUST-0063,PROD-308,1,125000,0.05,249,118750.0,75000,43501.0,North,Chandigarh,2025,3,March,Q1
ORD-01662,2025-03-31,CUST-0093,PROD-306,1,89999,0.0,499,89999.0,53999,35501.0,West,Ahmedabad,2025,3,March,Q1
ORD-00950,2025-04-01,CUST-0169,PROD-201,2,79999,0.0,99,159998.0,95998,63901.0,North,Chandigarh,2025,4,April,Q2
ORD-00542,2025-04-01,CUST-0033,PROD-211,1,24999,0.15,249,21249.15,14999,6001.15,West,Ahmedabad,2025,4,April,Q2
ORD-00074,2025-04-01,CUST-0090,PROD-204,1,89999,0.12,99,79199.12,53999,25101.12,South,Chennai,2025,4,April,Q2
ORD-01955,2025-04-02,CUST-0009,PROD-302,1,165000,0.0,0,165000.0,99000,66000.0,South,Bangalore,2025,4,April,Q2
ORD-01143,2025-04-02,CUST-0187,PROD-103,1,95000,0.05,149,90250.0,57000,33101.0,East,Bhubaneswar,2025,4,April,Q2
ORD-01677,2025-04-04,CUST-0196,PROD-403,1,1999,0.12,99,1759.12,999,661.12,South,Kochi,2025,4,April,Q2
ORD-00032,2025-04-04,CUST-0170,PROD-413,1,8995,0.05,149,8545.25,5397,2999.25,West,Indore,2025,4,April,Q2
ORD-00514,2025-04-04,CUST-0150,PROD-209,1,29999,0.05,99,28499.05,17999,10401.05,West,Pune,2025,4,April,Q2
ORD-00433,2025-04-05,CUST-0015,PROD-413,2,8995,0.12,0,15831.2,10794,5037.2,South,Coimbatore,2025,4,April,Q2
ORD-00342,2025-04-05,CUST-0019,PROD-414,1,5995,0.0,199,5995.0,3597,2199.0,North,Lucknow,2025,4,April,Q2
ORD-01534,2025-04-05,CUST-0128,PROD-203,1,64999,0.05,149,61749.05,38999,22601.05,West,Surat,2025,4,April,Q2
ORD-00317,2025-04-05,CUST-0124,PROD-108,1,85000,0.12,0,74800.0,51000,23800.0,West,Mumbai,2025,4,April,Q2
ORD-01193,2025-04-05,CUST-0196,PROD-505,5,1299,0.0,0,6495.0,3570,2925.0,South,Kochi,2025,4,April,Q2
ORD-01123,2025-04-05,CUST-0094,PROD-410,1,2799,0.05,99,2659.05,1399,1161.05,North,Jaipur,2025,4,April,Q2
ORD-00131,2025-04-06,CUST-0178,PROD-104,1,32000,0.08,499,29440.0,19200,9741.0,East,Bhubaneswar,2025,4,April,Q2
ORD-00042,2025-04-06,CUST-0055,PROD-202,2,74999,0.0,199,149998.0,89998,59801.0,West,Ahmedabad,2025,4,April,Q2
ORD-01792,2025-04-06,CUST-0099,PROD-210,1,39999,0.05,249,37999.05,23999,13751.05,North,Lucknow,2025,4,April,Q2
ORD-00850,2025-04-06,CUST-0034,PROD-209,1,29999,0.05,499,28499.05,17999,10001.05,South,Coimbatore,2025,4,April,Q2
ORD-01743,2025-04-06,CUST-0165,PROD-104,1,32000,0.12,149,28160.0,19200,8811.0,North,Delhi,2025,4,April,Q2
ORD-01015,2025-04-06,CUST-0036,PROD-110,1,52000,0.15,249,44200.0,31200,12751.0,South,Kochi,2025,4,April,Q2
ORD-01066,2025-04-07,CUST-0084,PROD-306,1,89999,0.08,99,82799.08,53999,28701.08,South,Bangalore,2025,4,April,Q2
ORD-00491,2025-04-07,CUST-0005,PROD-110,1,52000,0.0,149,52000.0,31200,20651.0,West,Ahmedabad,2025,4,April,Q2
ORD-00576,2025-04-07,CUST-0002,PROD-101,1,55000,0.05,249,52250.0,33000,19001.0,South,Bangalore,2025,4,April,Q2
ORD-01645,2025-04-07,CUST-0166,PROD-406,1,4499,0.15,499,3824.15,2249,1076.15,South,Coimbatore,2025,4,April,Q2
ORD-00668,2025-04-08,CUST-0102,PROD-403,1,1999,0.05,299,1899.05,999,601.05,South,Chennai,2025,4,April,Q2
ORD-00440,2025-04-08,CUST-0175,PROD-104,1,32000,0.05,0,30400.0,19200,11200.0,West,Indore,2025,4,April,Q2
ORD-01614,2025-04-08,CUST-0092,PROD-304,2,135000,0.12,199,237600.0,162000,75401.0,West,Nagpur,2025,4,April,Q2
ORD-00113,2025-04-09,CUST-0034,PROD-210,1,39999,0.0,99,39999.0,23999,15901.0,South,Coimbatore,2025,4,April,Q2
ORD-01592,2025-04-09,CUST-0039,PROD-307,1,72000,0.05,499,68400.0,43200,24701.0,South,Bangalore,2025,4,April,Q2
ORD-00762,2025-04-09,CUST-0102,PROD-209,1,29999,0.0,99,29999.0,17999,11901.0,South,Chennai,2025,4,April,Q2
ORD-01458,2025-04-09,CUST-0046,PROD-102,1,78000,0.15,0,66300.0,46800,19500.0,West,Ahmedabad,2025,4,April,Q2
